s_no,tick,change_pct,volume
12,1044,-0.260,2592
12,1045,-0.574,2519
12,1046,0.275,2288
12,1047,0.573,2628
12,1048,-0.181,2259
12,1049,-0.102,2357
12,1050,0.829,2347
12,1051,0.459,2158
12,1052,0.148,2517
12,1053,0.005,2123
12,1054,-0.821,2355
12,1055,0.242,2245
12,1056,0.422,2355
12,1057,-0.101,2487
12,1058,0.171,2128
12,1059,-0.172,2121
12,1060,0.171,2349
12,1061,0.291,2305
12,1062,-0.045,2168
12,1063,0.814,2629
12,1064,-0.474,2686
12,1065,0.533,2587
12,1066,-0.269,2523
12,1067,-0.603,2798
12,1068,-0.030,1967
12,1069,0.137,2249
12,1070,-0.507,2684
12,1071,0.012,1888
12,1072,0.602,2460
12,1073,0.109,2151
12,1074,-0.052,2337
12,1075,0.684,2399
12,1076,0.232,2588
12,1077,0.673,2642
12,1078,-0.169,2458
12,1079,0.067,2386
12,1080,0.139,2248
12,1081,0.959,2833
12,1082,0.293,2266
12,1083,0.217,2281
12,1084,-0.525,2507
12,1085,0.046,2094
12,1086,-0.450,2580
12,1087,0.117,2416
12,1088,-0.177,2054
12,1089,-0.206,2488
12,1090,-0.729,2563
12,1091,-0.627,2382
12,1092,-0.179,2077
12,1093,-0.077,2532
12,1094,-0.189,2594
12,1095,-0.459,2632
12,1096,0.147,2353
12,1097,0.675,2803
12,1098,-0.325,2293
12,1099,0.227,2312
12,1100,-0.070,2425
12,1101,0.240,2594
12,1102,-0.724,2781
12,1103,-0.114,2120
12,1104,0.564,2383
12,1105,0.518,2589
12,1106,-0.317,2465
12,1107,0.031,1992
12,1108,0.161,2506
12,1109,-0.383,2420
12,1110,-0.119,2294
12,1111,0.526,2777
12,1112,-0.200,2457
12,1113,0.636,2845
12,1114,-0.188,2261
12,1115,0.107,2374
12,1116,-0.338,2227
12,1117,0.015,2221
12,1118,0.399,2288
12,1119,-0.061,2231
12,1120,-0.097,2543
12,1121,0.574,2302
12,1122,-0.024,2336
12,1123,0.362,2548
12,1124,0.225,2097
12,1125,-0.718,2791
12,1126,0.267,2424
12,1127,0.480,2337
12,1128,-0.126,2342
12,1129,0.246,2448
12,1130,0.046,1991
12,1131,0.719,2742
12,1132,-0.077,1991
12,1133,-0.074,2106
12,1134,0.103,2102
12,1135,-0.226,2048
12,1136,0.254,2380
12,1137,-0.112,2112
12,1138,-0.211,2131
12,1139,0.263,2234
12,1140,0.245,2194
12,1141,0.017,2273
12,1142,-0.186,2213
12,1143,-0.779,2513
12,1144,-0.659,2682
12,1145,0.378,2621
12,1146,-0.032,1955
12,1147,-0.485,2295
12,1148,-0.043,2196
12,1149,0.396,2485
12,1150,-0.165,2292
12,1151,0.788,2723
12,1152,-0.215,2513
12,1153,0.048,2331
12,1154,-0.492,2378
12,1155,0.427,2642
12,1156,-0.326,2641
12,1157,-0.216,2234
12,1158,0.124,1943
12,1159,-0.376,2092
12,1160,-0.456,2206
12,1161,0.124,2167
12,1162,0.293,2381
12,1163,-0.396,2414
12,1164,0.097,2433
12,1165,0.269,2312
12,1166,-0.076,2200
12,1167,-0.348,2582
12,1168,-0.653,2522
12,1169,0.276,2342
12,1170,0.094,2163
12,1171,-0.462,2622
12,1172,0.038,2253
12,1173,-0.473,2251
12,1174,0.630,2603
12,1175,-0.066,2354
12,1176,0.437,2437
12,1177,-0.109,2023
12,1178,0.134,2171
12,1179,-0.179,1988
12,1180,-0.270,2475
12,1181,-0.563,2619
12,1182,-0.063,2319
12,1183,-0.627,2301
12,1184,0.554,2286
12,1185,-0.229,2461
12,1186,-0.240,2461
12,1187,-0.010,2161
12,1188,-0.157,1997
12,1189,-0.648,2338
12,1190,-0.235,2624
12,1191,-0.459,2457
12,1192,-0.071,2283
12,1193,0.395,2599
12,1194,0.091,2386
12,1195,-0.655,2540
12,1196,-0.049,2226
12,1197,0.146,2396
12,1198,-1.117,3092
12,1199,0.279,2083
12,1200,0.506,2617
12,1201,-0.985,2545
12,1202,0.095,2363
12,1203,-0.099,2110
12,1204,-0.097,2541
12,1205,-0.142,2205
12,1206,0.082,2218
12,1207,-0.228,2066
12,1208,1.041,2997
12,1209,0.135,2419
12,1210,0.017,2329
12,1211,-0.240,2556
12,1212,0.825,2774
12,1213,0.398,2661
12,1214,-0.364,2310
12,1215,-0.693,2727
12,1216,0.194,2118
12,1217,-0.427,2326
12,1218,0.363,2187
12,1219,-0.024,2045
12,1220,-0.358,2422
12,1221,0.178,2519
12,1222,-0.957,2442
12,1223,-0.021,2474
12,1224,-0.957,2593
12,1225,0.026,2299
12,1226,0.311,2382
12,1227,-0.236,2084
12,1228,-0.390,2590
12,1229,0.077,2224
12,1230,-0.126,2187
12,1231,-0.039,2253
12,1232,-0.035,2340
12,1233,-0.053,2471
12,1234,0.675,2664
12,1235,0.003,2441
12,1236,0.278,2186
12,1237,0.095,2225
12,1238,0.559,2647
12,1239,-0.045,2346
12,1240,0.558,2299
12,1241,0.284,2618
12,1242,-0.252,2428
12,1243,0.026,2159
12,1244,0.462,2310
12,1245,0.258,2129
12,1246,-0.040,2437
12,1247,0.936,2901
12,1248,-0.011,2403
12,1249,-0.210,2397
12,1250,0.031,1987
12,1251,-0.124,2264
12,1252,-0.318,2334
12,1253,-0.146,2254
12,1254,0.201,2347
12,1255,0.008,2406
12,1256,-0.031,2073
12,1257,0.291,2480
12,1258,-0.665,2641
12,1259,-0.400,2575
12,1260,-0.084,2325
12,1261,0.025,1962
12,1262,-0.929,2468
12,1263,0.093,2445
12,1264,0.326,2055
12,1265,-0.412,2701
12,1266,-0.360,2576
12,1267,0.412,2207
12,1268,-0.348,2504
12,1269,0.188,1994
12,1270,-0.435,2313
12,1271,0.481,2567
12,1272,-0.317,2631
12,1273,-0.163,2126
12,1274,0.389,2321
12,1275,0.446,2458
12,1276,0.429,2181
12,1277,0.808,2670
12,1278,-0.104,2016
12,1279,0.468,2302
12,1280,0.918,2756
12,1281,0.855,2967
12,1282,-0.906,2651
12,1283,-0.140,2241
12,1284,-0.938,2681
12,1285,-0.043,1976
12,1286,1.063,3086
12,1287,-0.237,2158
12,1288,0.049,2481
12,1289,-0.008,2426
12,1290,-0.416,2612
12,1291,0.236,2385
12,1292,0.375,2112
12,1293,-0.093,2307
12,1294,0.658,2436
12,1295,-0.019,2026
12,1296,0.292,2041
12,1297,0.318,2212
12,1298,-0.676,2818
12,1299,-0.334,2269
12,1300,0.260,2527
12,1301,0.185,2074
12,1302,-0.057,2377
12,1303,0.345,2570
12,1304,0.103,2442
12,1305,-0.407,2460
12,1306,-0.018,1957
12,1307,0.959,3017
12,1308,-0.108,2093
12,1309,0.033,2153
12,1310,0.508,2334
12,1311,-0.033,2131
12,1312,0.179,2306
12,1313,-0.057,1934
12,1314,-0.210,2594
12,1315,0.286,2282
12,1316,-0.111,2346
12,1317,0.067,2165
12,1318,-0.654,2297
12,1319,-0.820,2828
12,1320,0.130,2248
12,1321,0.237,2393
12,1322,-0.189,2455
12,1323,0.047,2155
12,1324,-0.039,2507
12,1325,0.075,2384
12,1326,0.132,2009
12,1327,0.099,2403
12,1328,-0.074,2116
12,1329,-0.117,2109
12,1330,-0.033,2369
12,1331,-0.367,2220
12,1332,0.262,2330
12,1333,-0.081,2529
12,1334,0.437,2430
12,1335,-0.242,2106
12,1336,-0.202,2524
12,1337,0.427,2528
12,1338,-0.529,2513
12,1339,-0.177,2038
12,1340,0.019,2283
12,1341,0.344,2236
12,1342,0.466,2491
12,1343,0.427,2404
12,1344,0.398,2612
12,1345,0.556,2648
12,1346,0.106,2046
12,1347,-0.196,2267
12,1348,0.447,2599
12,1349,-0.071,2517
12,1350,-0.082,2367
12,1351,-0.059,2299
12,1352,0.017,2231
12,1353,-0.523,2165
12,1354,-0.655,2707
12,1355,-0.491,2250
12,1356,0.263,2269
12,1357,0.632,2775
12,1358,-0.250,2164
12,1359,0.332,2276
12,1360,-0.419,2112
12,1361,-0.020,2243
12,1362,-0.123,2413
12,1363,-0.103,1955
12,1364,-0.841,2843
12,1365,0.202,2513
12,1366,-0.331,2580
12,1367,0.398,2219
12,1368,-0.790,2403
12,1369,0.759,2768
12,1370,0.209,2074
12,1371,0.399,2616
12,1372,-0.132,2171
12,1373,0.867,2948
12,1374,-0.220,2504
12,1375,-0.026,2052
12,1376,-0.883,2815
12,1377,0.679,2736
12,1378,0.099,2466
12,1379,0.169,2323
12,1380,0.113,2264
12,1381,0.560,2676
12,1382,-0.782,2626
12,1383,0.360,2666
12,1384,-0.205,2068
12,1385,0.098,2307
12,1386,-0.322,2100
12,1387,0.637,2650
12,1388,-0.144,2374
12,1389,-0.141,2531
12,1390,0.024,2106
12,1391,-0.463,2468
12,1392,0.419,2281
12,1393,0.584,2729
12,1394,-0.567,2746
12,1395,0.290,2161
12,1396,-0.035,2359
12,1397,-0.274,2185
12,1398,-0.443,2399
12,1399,0.233,2432
12,1400,-0.079,2059
12,1401,-0.378,2148
12,1402,-0.407,2123
12,1403,-0.477,2512
12,1404,-0.363,2298
12,1405,-0.170,2292
12,1406,0.156,2408
12,1407,-0.707,2799
12,1408,-0.006,2136
12,1409,0.402,2384
12,1410,-0.166,2369
12,1411,0.789,2506
12,1412,-1.067,2564
12,1413,0.235,2107
12,1414,-0.475,2454
12,1415,0.317,2551
12,1416,-0.084,1988
12,1417,0.081,2340
12,1418,-0.148,1955
12,1419,0.265,2052
12,1420,-1.040,2733
12,1421,0.043,2495
12,1422,-0.099,2048
12,1423,0.074,1994
12,1424,0.054,2381
12,1425,-0.374,2534
12,1426,-0.367,2325
12,1427,0.647,2487
12,1428,0.221,2360
12,1429,0.419,2622
12,1430,-0.572,2643
12,1431,-0.463,2750
12,1432,0.399,2148
12,1433,-0.120,2199
12,1434,-0.083,2058
12,1435,0.033,2041
12,1436,0.034,2075
12,1437,0.755,2423
12,1438,0.331,2199
12,1439,-0.472,2336
12,1440,0.148,2372
13,1,0.812,4172
13,2,0.149,3721
13,3,1.084,4232
13,4,0.089,3587
13,5,0.471,4017
13,6,-0.177,3749
13,7,0.362,3445
13,8,-0.332,3721
13,9,-0.376,3365
13,10,-0.337,3698
13,11,0.183,3867
13,12,-0.068,3152
13,13,0.373,3437
13,14,-0.091,3149
13,15,0.243,4043
13,16,-0.836,4079
13,17,0.649,4007
13,18,0.025,3921
13,19,-0.558,3722
13,20,0.256,4061
13,21,-0.330,3582
13,22,0.383,4186
13,23,0.135,3747
13,24,0.303,4019
13,25,-0.273,3671
13,26,0.222,3312
13,27,-0.009,3800
13,28,-0.565,3750
13,29,-0.831,4058
13,30,0.838,3885
13,31,0.604,4043
13,32,0.247,3480
13,33,0.321,3350
13,34,0.089,3666
13,35,0.898,4501
13,36,0.073,3711
13,37,0.364,3499
13,38,-0.123,3676
13,39,-0.160,3286
13,40,-0.663,4459
13,41,-0.143,3704
13,42,-0.142,4017
13,43,-0.690,4512
13,44,-0.082,3172
13,45,-0.234,3713
13,46,-0.125,3695
13,47,-0.010,3604
13,48,0.150,3325
13,49,-0.918,3948
13,50,0.370,3399
13,51,0.080,3182
13,52,0.152,4030
13,53,-0.304,3404
13,54,-0.462,3946
13,55,-0.908,4050
13,56,-0.049,3358
13,57,-0.246,4132
13,58,0.077,3990
13,59,-0.192,3830
13,60,-0.321,3280
13,61,-0.749,4356
13,62,0.695,4017
13,63,0.721,3953
13,64,-0.059,3408
13,65,0.288,3575
13,66,-0.125,3351
13,67,0.104,3594
13,68,0.328,3661
13,69,-0.553,3491
13,70,-0.641,4034
13,71,0.109,3294
13,72,0.044,3455
13,73,-0.387,4174
13,74,0.222,3914
13,75,-0.093,4025
13,76,-0.011,3768
13,77,0.463,3438
13,78,0.386,3486
13,79,-0.462,3878
13,80,0.467,3738
13,81,0.119,3889
13,82,0.205,4128
13,83,-0.431,4155
13,84,-0.051,3324
13,85,0.711,4387
13,86,1.113,4220
13,87,0.732,3697
13,88,-0.307,3622
13,89,0.061,3677
13,90,0.564,3693
13,91,-0.410,3442
13,92,-0.008,3149
13,93,-0.262,3572
13,94,0.598,3639
13,95,0.036,3825
13,96,0.672,4347
13,97,-0.085,4013
13,98,0.126,3291
13,99,-0.323,3496
13,100,-0.083,3506
13,101,-0.646,4423
13,102,-0.690,4220
13,103,-0.574,3504
13,104,-0.329,3295
13,105,-0.570,4238
13,106,-0.273,3506
13,107,-0.405,3800
13,108,-0.181,3364
13,109,-0.582,4241
13,110,-0.231,3714
13,111,-0.372,3362
13,112,0.326,4170
13,113,-0.924,4249
13,114,0.410,3665
13,115,0.201,3342
13,116,-0.219,3624
13,117,-0.748,4106
13,118,-0.114,3888
13,119,0.332,4193
13,120,-0.267,3434
13,121,-0.952,4140
13,122,-0.802,4386
13,123,0.047,3340
13,124,-0.042,3099
13,125,0.621,3668
13,126,0.104,3075
13,127,-0.231,3951
13,128,0.561,3575
13,129,-0.178,3752
13,130,0.149,3417
13,131,-0.942,3932
13,132,-0.046,3095
13,133,-0.046,3750
13,134,0.315,3888
13,135,0.181,3676
13,136,-0.140,3535
13,137,0.117,3158
13,138,0.618,4361
13,139,-0.174,3501
13,140,-0.610,4437
13,141,0.095,3392
13,142,-0.068,3386
13,143,-0.459,3435
13,144,-0.363,3413
13,145,-0.055,3795
13,146,-0.035,3559
13,147,-0.044,3943
13,148,-0.361,4260
13,149,-0.120,3545
13,150,0.031,3328
13,151,-0.518,4209
13,152,-0.389,4163
13,153,0.056,3180
13,154,0.201,3146
13,155,0.351,3640
13,156,-0.630,4246
13,157,0.412,3533
13,158,0.149,3316
13,159,-0.054,3649
13,160,-0.462,4159
13,161,-0.134,3641
13,162,-0.379,3682
13,163,0.738,3994
13,164,0.349,3532
13,165,-0.202,3507
13,166,-0.081,3401
13,167,0.757,3838
13,168,-0.411,4142
13,169,0.205,3149
13,170,-0.007,3456
13,171,-0.675,4107
13,172,-0.017,3393
13,173,0.045,3238
13,174,-0.003,3026
13,175,-0.189,3723
13,176,-0.589,4364
13,177,0.054,3498
13,178,0.364,3601
13,179,0.161,3449
13,180,-0.578,3808
13,181,-0.317,3417
13,182,-0.307,3934
13,183,-0.176,3217
13,184,0.095,3704
13,185,-0.225,3740
13,186,-0.212,4118
13,187,-0.097,3103
13,188,-0.173,4061
13,189,-0.286,3530
13,190,0.233,3696
13,191,-0.323,4046
13,192,-1.232,4467
13,193,-0.025,3623
13,194,0.279,4183
13,195,-0.598,4315
13,196,0.003,3693
13,197,0.394,3979
13,198,0.171,3694
13,199,-0.865,4242
13,200,-0.401,4065
13,201,0.286,3385
13,202,-0.080,3092
13,203,0.409,3959
13,204,0.423,3478
13,205,-0.239,3764
13,206,-0.025,2991
13,207,0.508,3984
13,208,0.231,3961
13,209,0.456,3677
13,210,0.110,3652
13,211,0.060,3964
13,212,0.326,3303
13,213,-0.231,3727
13,214,-0.413,3797
13,215,0.473,4351
13,216,-0.257,4164
13,217,0.115,3980
13,218,0.018,3666
13,219,-1.250,4550
13,220,0.086,3861
13,221,0.399,3928
13,222,-0.262,3546
13,223,-1.183,4377
13,224,-0.093,3560
13,225,0.474,3503
13,226,-0.058,3133
13,227,0.426,3414
13,228,-1.082,4404
13,229,0.264,3945
13,230,-0.015,3104
13,231,-0.226,3301
13,232,-0.073,4008
13,233,0.629,4107
13,234,0.417,3591
13,235,0.513,4043
13,236,-0.385,3945
13,237,-0.512,4199
13,238,0.716,3598
13,239,0.705,3919
13,240,-1.006,3856
13,241,-0.624,4485
13,242,0.409,4129
13,243,0.424,4077
13,244,-0.611,3702
13,245,-0.086,3702
13,246,-0.177,3786
13,247,0.024,3338
13,248,0.328,3406
13,249,-0.622,3609
13,250,-0.400,4107
13,251,0.188,3391
13,252,-0.150,3888
13,253,0.379,3582
13,254,-0.645,3967
13,255,-0.250,3187
13,256,0.535,3445
13,257,-0.309,3683
13,258,-0.003,3835
13,259,-0.621,3956
13,260,-0.014,3117
13,261,-0.325,3398
13,262,0.499,3482
13,263,-0.778,4484
13,264,0.360,3883
13,265,0.041,3404
13,266,0.129,3081
13,267,-0.008,3924
13,268,0.886,4518
13,269,0.098,3207
13,270,0.497,4257
13,271,0.431,3532
13,272,0.188,3149
13,273,-0.419,4258
13,274,0.063,3353
13,275,0.741,3976
13,276,0.124,4009
13,277,1.050,4104
13,278,-0.255,3762
13,279,0.662,3975
13,280,-0.099,3217
13,281,0.854,3865
13,282,0.308,3909
13,283,0.332,3942
13,284,-0.069,3576
13,285,0.384,3716
13,286,0.446,3479
13,287,-0.308,3865
13,288,0.909,4219
13,289,-0.271,3587
13,290,-0.444,3509
13,291,0.503,4113
13,292,0.338,3883
13,293,0.203,3506
13,294,-0.693,3762
13,295,-0.058,3122
13,296,0.066,3282
13,297,-0.296,3792
13,298,0.007,3060
13,299,0.144,3236
13,300,0.135,3124
13,301,0.168,3187
13,302,-0.669,3996
13,303,-0.047,3222
13,304,-0.260,3643
13,305,0.080,3970
13,306,0.116,3952
13,307,0.149,3262
13,308,-0.483,4099
13,309,-0.161,3292
13,310,0.511,4352
13,311,0.789,4635
13,312,-0.215,3438
13,313,0.390,3721
13,314,1.345,4849
13,315,0.452,3466
13,316,-0.872,3880
13,317,0.011,3507
13,318,-0.134,3840
13,319,-0.044,3864
13,320,-0.507,3771
13,321,-0.082,3464
13,322,0.721,4321
13,323,0.011,3955
13,324,0.382,3333
13,325,0.560,4274
13,326,0.304,3825
13,327,0.076,3560
13,328,0.594,4345
13,329,0.250,3969
13,330,-1.223,4946
13,331,-1.134,4900
13,332,0.077,3351
13,333,0.220,3159
13,334,-0.140,3971
13,335,-0.577,4373
13,336,0.559,3997
13,337,-0.044,3641
13,338,0.158,3757
13,339,0.867,3927
13,340,0.267,3299
13,341,0.397,3522
13,342,-0.159,3105
13,343,0.581,3556
13,344,0.420,3799
13,345,0.030,3238
13,346,0.506,3658
13,347,-0.931,4285
13,348,0.194,3790
13,349,0.264,4137
13,350,-0.547,4350
13,351,-0.088,3845
13,352,0.001,3327
13,353,0.062,3222
13,354,0.472,4147
13,355,0.021,3336
13,356,-0.184,3299
13,357,0.355,3278
13,358,-0.348,3832
13,359,-0.256,3974
13,360,-0.524,4323
13,361,0.103,3467
13,362,0.071,3078
13,363,0.037,3647
13,364,0.209,3824
13,365,-0.276,3975
13,366,0.412,4127
13,367,-0.182,3512
13,368,0.471,3844
13,369,0.187,3159
13,370,0.052,3249
13,371,0.428,3369
13,372,0.100,3052
13,373,-0.618,3641
13,374,-0.454,4141
13,375,-0.252,3313
13,376,0.141,3984
13,377,-0.247,3235
13,378,-0.358,3383
13,379,0.236,3251
13,380,0.312,4098
13,381,-0.137,3594
13,382,0.050,3697
13,383,-0.225,3438
13,384,-0.319,3813
13,385,-0.368,3931
13,386,0.021,3112
13,387,0.459,3887
13,388,-0.125,3155
13,389,-0.038,3215
13,390,-0.509,4064
13,391,-0.099,3188
13,392,-0.264,3902
13,393,-0.058,3019
13,394,0.337,3970
13,395,0.131,4030
13,396,-0.210,3272
13,397,-0.073,3118
13,398,-0.244,3701
13,399,-0.695,4210
13,400,-0.107,3960
13,401,0.269,3512
13,402,0.117,3599
13,403,-0.536,4244
13,404,0.156,3431
13,405,-0.266,3925
13,406,-0.106,3882
13,407,-0.104,3545
13,408,0.129,3846
13,409,0.642,3845
13,410,0.224,3695
13,411,-0.075,3292
13,412,0.307,3371
13,413,0.035,3788
13,414,0.170,3326
13,415,-0.130,3363
13,416,0.257,3844
13,417,0.499,3653
13,418,0.134,3447
13,419,-0.161,3362
13,420,0.337,3509
13,421,0.007,3323
13,422,0.497,3718
13,423,0.380,4164
13,424,-0.384,3641
13,425,-0.572,4388
13,426,-0.139,3241
13,427,-0.423,3359
13,428,-0.377,4143
13,429,-0.267,3917
13,430,0.051,3055
13,431,-0.048,3240
13,432,-0.287,3342
13,433,-0.301,3759
13,434,0.194,4050
13,435,-0.787,4182
13,436,0.330,3286
13,437,-0.382,3413
13,438,-0.041,3307
13,439,0.271,3833
13,440,-0.364,3904
13,441,0.091,3681
13,442,-0.107,3120
13,443,0.258,3377
13,444,0.259,3353
13,445,0.508,3643
13,446,-0.169,4079
13,447,0.273,3689
13,448,0.056,3106
13,449,-0.557,3875
13,450,0.519,4034
13,451,-0.367,4076
13,452,0.204,3726
13,453,-0.170,3511
13,454,0.648,4315
13,455,-0.118,3286
13,456,0.386,3762
13,457,0.022,3938
13,458,0.079,3946
13,459,-0.059,3052
13,460,-0.170,3525
13,461,-0.246,3402
13,462,0.027,3968
13,463,0.531,3929
13,464,0.245,3720
13,465,0.246,3719
13,466,-0.265,3835
13,467,-0.411,3658
13,468,0.021,3806
13,469,0.282,3904
13,470,-0.240,3650
13,471,0.463,3563
13,472,-0.368,4146
13,473,-0.077,3576
13,474,0.488,3895
13,475,-0.785,4275
13,476,-0.160,4048
13,477,0.072,3432
13,478,-0.107,3427
13,479,0.115,3438
13,480,-0.471,3832
13,481,-0.137,3513
13,482,0.691,3785
13,483,0.351,3575
13,484,-0.108,3813
13,485,-0.011,3760
13,486,-0.122,3829
13,487,0.227,3359
13,488,-0.374,3559
13,489,0.387,4055
13,490,0.452,3795
13,491,0.139,3198
13,492,0.259,4122
13,493,0.388,3593
13,494,-0.058,3205
13,495,0.024,3020
13,496,-0.306,3302
13,497,0.693,3886
13,498,-0.335,3583
13,499,-0.191,3787
13,500,0.602,3531
13,501,0.581,4198
13,502,-0.060,3942
13,503,-0.363,3303
13,504,-0.087,3054
13,505,-0.511,3714
13,506,-0.109,4038
13,507,-0.718,4395
13,508,0.207,3568
13,509,-0.337,3387
13,510,-0.042,3728
13,511,0.151,3531
13,512,-0.360,3424
13,513,0.360,3393
13,514,0.368,3993
13,515,0.090,3307
13,516,0.093,3057
13,517,0.051,3402
13,518,-0.463,3998
13,519,-0.237,3815
13,520,0.027,3815
13,521,0.137,4019
13,522,-0.197,3724
13,523,-0.446,3391
13,524,-0.170,3567
13,525,-0.051,3876
13,526,0.345,3282
13,527,-0.505,4025
13,528,-0.028,3925
13,529,-0.567,4287
13,530,-1.158,4690
13,531,0.288,3510
13,532,0.425,3410
13,533,0.262,3675
13,534,0.065,3757
13,535,-0.450,4005
13,536,0.054,3333
13,537,0.198,3476
13,538,0.112,3651
13,539,-0.385,3694
13,540,-0.462,3729
13,541,0.517,3858
13,542,-0.100,3918
13,543,-0.568,3943
13,544,-0.245,4077
13,545,0.390,4049
13,546,0.861,3956
13,547,-0.051,3965
13,548,0.011,3686
13,549,-0.088,3575
13,550,0.380,4164
13,551,-0.061,3979
13,552,-0.194,3316
13,553,-0.321,3498
13,554,-0.071,3922
13,555,-0.702,3661
13,556,-0.695,4122
13,557,-0.606,3841
13,558,0.333,3315
13,559,0.084,3173
13,560,0.655,4284
13,561,-0.410,3456
13,562,-0.363,3699
13,563,-0.012,3170
13,564,-0.875,4690
13,565,-0.179,3316
13,566,0.091,3598
13,567,-0.593,3922
13,568,-0.013,3892
13,569,-0.444,3811
13,570,-0.241,3485
13,571,-0.454,4326
13,572,0.356,3929
13,573,-0.247,3752
13,574,0.448,4299
13,575,0.214,4081
13,576,-0.688,4218
13,577,-0.662,3851
13,578,0.715,4175
13,579,-0.692,3994
13,580,-0.835,4011
13,581,-0.097,3559
13,582,-0.347,3336
13,583,-0.336,3293
13,584,0.357,3980
13,585,0.123,3762
13,586,-0.285,3391
13,587,-0.093,3556
13,588,-0.155,3317
13,589,0.416,4204
13,590,-0.654,3736
13,591,-0.235,3279
13,592,-0.038,3671
13,593,0.221,4122
13,594,-0.612,3937
13,595,-0.329,3436
13,596,0.372,3520
13,597,0.057,3118
13,598,0.120,3611
13,599,0.055,3843
13,600,0.160,3312
13,601,-0.077,3139
13,602,-0.615,4056
13,603,0.219,3741
13,604,-0.239,3746
13,605,0.165,4053
13,606,0.689,3870
13,607,0.050,3351
13,608,-0.210,3837
13,609,0.576,4128
13,610,0.597,4350
13,611,-0.080,3241
13,612,-0.531,3747
13,613,-0.695,3677
13,614,0.623,4450
13,615,-0.619,3682
13,616,0.242,4010
13,617,-0.101,3774
13,618,-0.452,3824
13,619,-0.089,4011
13,620,-0.108,3719
13,621,-0.076,3214
13,622,0.117,3567
13,623,0.335,3923
13,624,-0.479,3619
13,625,-0.080,3277
13,626,0.685,3973
13,627,-0.906,4238
13,628,0.510,4390
13,629,0.034,3190
13,630,-0.451,4087
13,631,-0.084,3946
13,632,0.503,4081
13,633,-0.396,3506
13,634,0.136,3845
13,635,0.465,3563
13,636,-0.274,3278
13,637,0.432,4097
13,638,-0.289,3907
13,639,0.102,3945
13,640,-0.077,3588
13,641,0.810,3990
13,642,-0.118,3475
13,643,1.419,4706
13,644,0.538,3853
13,645,-0.270,3764
13,646,0.520,3986
13,647,-0.072,3326
13,648,0.226,4090
13,649,0.102,3667
13,650,0.270,3761
13,651,0.269,3245
13,652,-0.132,3597
13,653,0.342,4215
13,654,0.068,3234
13,655,0.397,4241
13,656,-0.052,3979
13,657,0.162,3435
13,658,-0.243,3448
13,659,0.125,3374
13,660,0.074,3090
13,661,0.679,3900
13,662,0.394,4256
13,663,-0.098,3208
13,664,0.486,3538
13,665,-0.173,3796
13,666,0.468,3747
13,667,-0.146,4048
13,668,-0.761,3878
13,669,-0.072,3785
13,670,-0.466,3571
13,671,0.135,3585
13,672,0.155,3445
13,673,0.086,3690
13,674,-0.205,3698
13,675,0.658,4385
13,676,-0.182,3260
13,677,0.759,4575
13,678,-0.319,3276
13,679,-0.148,3363
13,680,-0.435,4123
13,681,-0.222,4067
13,682,-0.346,3768
13,683,0.417,3983
13,684,0.299,3732
13,685,-0.214,3414
13,686,-0.306,3718
13,687,0.298,4150
13,688,0.022,3654
13,689,-0.364,4095
13,690,-0.092,3235
13,691,-0.474,3399
13,692,0.311,3405
13,693,0.259,4167
13,694,-0.087,3425
13,695,0.477,4245
13,696,-0.254,3238
13,697,0.092,3561
13,698,-0.250,3234
13,699,-0.072,3344
13,700,-0.281,3649
13,701,-0.274,3337
13,702,0.238,4029
13,703,-0.128,3168
13,704,0.416,3700
13,705,0.763,4056
13,706,-0.547,4256
13,707,-0.472,4122
13,708,-0.488,4374
13,709,-0.592,4307
13,710,0.019,3026
13,711,-0.019,3324
13,712,0.445,4150
13,713,-0.351,3544
13,714,0.259,3804
13,715,-0.542,4257
13,716,0.269,3443
13,717,-0.275,3905
13,718,0.294,3309
13,719,0.235,3322
13,720,1.055,4442
13,721,0.172,3674
13,722,-0.158,3586
13,723,-0.145,3697
13,724,0.771,4195
13,725,-0.093,3071
13,726,0.184,3329
13,727,-0.262,4104
13,728,-0.101,3301
13,729,-0.174,3876
13,730,-0.048,3382
13,731,-0.129,3127
13,732,0.192,3228
13,733,-0.147,3443
13,734,-0.484,4312
13,735,-0.497,4350
13,736,0.079,3643
13,737,-0.172,3279
13,738,0.301,3618
13,739,-0.104,3163
13,740,-0.588,4102
13,741,-0.036,3474
13,742,0.030,3735
13,743,-0.267,4124
13,744,0.239,3917
13,745,0.295,3757
13,746,-0.214,3262
13,747,-0.475,4049
13,748,0.010,3525
13,749,-0.293,3582
13,750,-0.002,3885
13,751,-0.468,3636
13,752,0.374,4146
13,753,-0.344,4015
13,754,0.032,3159
13,755,0.142,3776
13,756,0.128,4007
13,757,-0.134,3897
13,758,-0.187,3242
13,759,-0.252,3632
13,760,-0.009,3845
13,761,0.307,4068
13,762,0.728,3823
13,763,0.529,3867
13,764,0.359,3287
13,765,-0.151,3416
13,766,-0.316,3538
13,767,0.438,3479
13,768,-0.138,3430
13,769,-0.337,4035
13,770,-0.861,4599
13,771,0.099,3976
13,772,-0.309,3965
13,773,0.270,3911
13,774,0.768,4168
13,775,-0.243,3452
13,776,-0.273,3335
13,777,0.045,3669
13,778,0.340,4048
13,779,-0.555,3661
13,780,-0.104,3275
13,781,0.017,3085
13,782,0.237,4045
